id,target_name_ar,sentence,subject,relation,object,evidence,split,pep_sentence
739,مريم المطوع,دور محوري وعرجت السيده مريم المطوع علا الدور المحوري للكوادر التمريضيه والقابلات في تقديم الرعايه الصحيه عاليه الجوده,,,,,,False
740,فهيد العجمي,فهيد العجمي: تحقق العدل والمساواه للجميع زياده نسبه البناء في مناطق السكن الخاص 26 ديسمبر 2007 12:00 ص |كتب مشعل السلامه|اكد عضو المجلس البلدي فهيد العجمي «ان زياده نسبه البناء في مناطق السكن الخاص والبالغه 120 مترا والتي اعتمدها وزير الاشغال العامه وزير الدوله للشوون البلديه المهندس موسا الصراف ستساهم في حل الكثير من المشكلات التي يعاني منها المواطنون من ضيق المساحات,,,,,,True
741,فهيد العجمي,رييس نادي الالعاب الشتويه فهيد العجمي يثمن موافقه وزير الاعلام عبدالرحمن المطيري علا رعايه بطوله كاس العالم للهوكي علا الجليد للمستوا الرابع 8 ديسمبر 2025 المصدر : الانباء A+ Aاضغط هنا لقراءه ملخص الموضوع X نجاح في عمليه تلخيص الموضوع حدث خطا,,,,,,False
742,فهيد العجمي,الرجاء اعاده المحاوله لا يوجد نتايج في عمليه تلخيص الموضوع ثمن رييس نادي الالعاب الشتويه الكويتي فهيد العجمي موافقه وزير الاعلام والثقافه ووزير الدوله لشوون الشباب عبدالرحمن المطيري علا رعايه بطوله كاس العالم للهوكي علا الجليد للمستوا الرابع التي تستضيفها البلاد في ابريل المقبل باشراف كامل من الاتحاد الدولي للعبه,,,,,,False
743,فهيد العجمي,فهيد العجمي: المساس باستقلال القضاء تعد علا الدستور اكد في دراسه قانونيه مخالفه قانون مخاصمه القضاء للماده 163 نشر في 07-07-2020 اخر تحديث 07-07-2020,,,,,,False
744,فهيد العجمي,فهيد العجمي اكد القاضي في المحكمه الكليه د,,,,,,False
745,عواد برد جاعد منيف العنزي,الموسوعه الحره عواد برد العنزي معلومات شخصيه اسم الولاده عواد برد جاعد منيف العنزي الميلاد 1966 (العمر 60 سنه) الجنسيه الحياه العمليه المدرسه الام الدكتوراه بالشريعه المهنه سياسي الحزب السلف تعديل مصدري,,,,,,True
746,عواد برد جاعد منيف العنزي,تعديل عواد برد جاعد منيف العنزي من مواليد دوله الكويت في عام 1966,,,,,,False
747,عواد برد جاعد منيف العنزي,عواد برد جاعد منيف العنزي الرييسيه ال,,,,,,False
748,جاسم أحمد سليمان الاستاذ,الموسوعه الحره جاسم احمد بن سلمان الاستاذ معلومات شخصيه اسم الولاده جاسم احمد سلمان الاستاذ مكان الميلاد تاريخ الوفاه 19 يوليو 2025 الجنسيه الديانه مسلم الحياه العمليه المهنه سياسي الحزب مستقل تعديل مصدري,,,,,,True
749,جاسم أحمد سليمان الاستاذ,تعديل جاسم احمد سليمان الاستاذ مواليد دوله الكويت,,,,,,False
750,جاسم أحمد سليمان الاستاذ,عبداللطيف ناصر فردان احمد الاستاذ حامد فردان احمد سلمان الاستاذ حمود بدر حسن بدر الاستاذ مجيد موسا عيسا بدر الاستاذ احمد سلمان الاستاذ جاسم احمد سليمان الاستاذ شيعي نايب محمد حسن حامد الاستاذ Comments & Questions Michael Herb,,,,,,False
751,خالد عايد جاسم مقضي العنزي,الموسوعه الحره خالد عايد العنزي معلومات شخصيه اسم الولاده الميلاد 17 اكتوبر 1968 (العمر 57 سنه) الجنسيه الديانه مسلم الحياه العمليه المدرسه الام جامعه الكويت المهنه سياسي الحزب قبلي,,,,,,True
752,خالد عايد جاسم مقضي العنزي,نايب سابق في مجلس الامه الكويتي 1 سيرته خالد عايد العنزي تخرج من جامعه الكويت كليه الحقوق,,,,,,True
753,خالد عايد جاسم مقضي العنزي,"اطلع عليه بتاريخ 2022-10-02 ""اداء النايب الدكتور خالد عايد العنزي"" مركز اتجاهات للدراسات والبحوث",,,,,,True
754,خالد عايد جاسم مقضي العنزي,من مواليد 17 اكتوبر 1968 اسمه بالكامل هو خالد عايد جاسم المقضي العنزي,,,,,,False
755,مصطفى جاسم الشمالي,2 فبراير 2012 رييس الوزراء جابر مبارك الحمد الصباح هلال الساير علي العبيدي معلومات شخصيه تاريخ الميلاد (العمر 83 سنه) الجنسيه كويتي الحياه العمليه المدرسه الام جامعه عين شمس المهنه سياسي تعديل مصدري تعديل مصطفا جاسم الشمالي (مواليد ),,,,,,False
756,مصطفى جاسم الشمالي,وزير النفط مصطفي جاسم الشمالي مصطفي جاسم الشمالي نبذه صطفا جاسم الشمالي [مواليد 1943),,,,,,True
757,مصطفى جاسم الشمالي,"معالي وزير الماليه مصطفا جاسم الشمالي معالي وزير الماليه مصطفا جاسم الشمالي المصور : الديوان الاميري 28 اكتوبر, 2007 اغلاق",,,,,,True
758,مصطفى جاسم الشمالي,الرييسيه / الاشخاص / مصطفا جاسم الشمالي مصطفا جاسم الشمالي الطايفه شيعي العايله الشمالي المشاركات في الحكومه الحكومه الوزاره الحكومه 33 (1) وزاره النفط وزير النفط الحكومه 32 وزاره النفط وزير النفط بالوكاله الحكومه 30 الحكومه 29 وزاره الصحه وزير الصحه الحكومه 28 الحكومه 27 الحكومه 26 الحكومه 25 الحكومه 24 الثانيه,,,,,,True
759,مصطفى جاسم الشمالي,استكشافات واعده للكويت في مجال النفط والغاز 21/12/2013 LOC12:01 09:01 GMT نايب رييس مجلس الوزراء ووزير النفط الكويتي مصطفا جاسم الشمالي اثناء مشاركته في الاجتماع ال91 لمجلس وزراء منظمه الاقطار العربيه المصدره للنفط (اوابك) من نواف الدقباسي الدوحه,,,,,,True
760,مصطفى جاسم الشمالي,12 (كونا) -- اكد نايب رييس مجلس الوزراء ووزير النفط الكويتي مصطفا جاسم الشمالي هنا اليوم وجود استكشافات واعده للكويت ستزيد من انتاجها اليومي وحجم احتياطياتها في مجالي النفط والغاز وفقا لاستراتيجيه موسسه البترول الكويتيه 2030,,,,,,True
761,مصطفى جاسم الشمالي,(النهايه) ن ن د / خ ن ش كونا211201 جمت ديس 13 المشاركين في الاجتماع ال91 لمجلس وزراء منظمه الاقطار العربيه المصدره للنفط (اوابك) نايب رييس مجلس الوزراء ووزير النفط الكويتي مصطفا جاسم الشمالي اثناء مشاركته في الاجتماع ال91 لمجلس وزراء منظمه الاقطار العربيه المصدره للنفط (اوابك) موجز الاخبار الكويت,,,,,,True
