id,target_name_ar,sentence,subject,relation,object,evidence,split
3829,حمود يوسف أحمد النصف,وقد ترك منصبه في 26 فبراير 1980 وكان نايبا اولا لرييس غرفه تجاره وصناعه الكويت منذ 1983 وحتا 2000 9 وعين ايضا رييسا للجنه الجنسيه في الشرق في عام 1960,,,,,
3830,عبد الرحمن محمد محمود,الموسوعه الحره ( بالانجليزيه Abdirahman Mohamed Mohamoud Farole ),,,,,
3831,عبد الرحمن محمد محمود,و( بالتركيه Abdul Rahman Mehmet Mehmut Farole ) مناصب رييس ارض البنط (4) 8 يناير 2009,,,,,
3832,عبد الرحمن محمد محمود,8 يناير 2014 محمود موسي حرسي عبد الولي محمد علي غاس وزير الماليه 2005,,,,,
3833,عبد الرحمن محمد محمود,2008 معلومات شخصيه الميلاد 6 يونيو 1945 (81 سنه) ايل مواطنه الصومال استراليا الحياه العمليه المدرسه الام جامعه الباني جامعه لا تروب الجامعه الوطنيه الصوماليه المهنه سياسي الحزب حزب هورسيد تعديل مصدري,,,,,
3834,عبد الرحمن محمد محمود,تعديل عبد الرحمن محمد محمود فرولي (ولد عام 1945 في مقاطعه ايل بمحافظه نوجال ),,,,,
3835,عبد الرحمن محمد محمود,عبد الرحمن محمد محمود فرولي ( بالصوماليه: Cabdiraxmaan Maxamed Maxamuud Faroole),,,,,
3836,عبد الرحمن محمد محمود,ولد عام 1945 في مقاطعه ايل بمحافظه نوجال هو سياسي صومالي,,,,,
3837,عبد الرحمن محمد محمود,كما ذكر فرولي علي بالمسووليه المنوطه به الان كقايد,,,,,
3838,عبد الرحمن محمد محمود,وحث الرييس المنتخب الجديد علا اعطاء الاولويه لمصالح بونتلاند ودعا جميع المسوولين الحكوميين والعاملين وقوات الامن الا التعاون مع القياده الجديده في المنطقه,,,,,
3839,عبد الرحمن محمد محمود,تشمل المناصب الحكوميه العليا التي شغلها فرولي في الماضي فتره عمله كوزير للماليه في اقليم بونتلاند الصومالي الشمالي الشرقي تحت رياسه اول رييس للمنطقه,,,,,
3840,جواد علي حمود مكي المتروك,(النهايه) ف م ك / ع ب د موجز الاخبار الكويت,,,,,
3841,جواد علي حمود مكي المتروك,سمو ولي العهد الشيخ صباح خالد الحمد الصباح حفظه الله يتلقا اتصالا هاتفيا من فخامه الرييس دونالد ترامب رييس الولايات المتحده الامريكيه الصديقه اطمان خلاله فخامته علا دوله الكويت وقيادتها وشعبها الكريم بعد الهجوم الايراني السافر الذي استهدف الاراضي الكويتيه,,,,,
3842,جواد علي حمود مكي المتروك,موسوعه التشريعات الاحكام والفتاوا المعاهدات الدوليه محرك البحث باحث التعاميم الملف الصحفي موسوعه الصيغ والعقود الخدمه المدنيه بالكويت كشاف جريده الكويت اليوم الملف الصحفي عفوا هذه الوثيقه غير متاحه جريده الراي,,,,,
3843,جواد علي حمود مكي المتروك,العدد 11864 178 مرشحا و11 مرشحه لانتخابات مجلس الامه الدايره الاولا (الشرق,,,,,
3844,جواد علي حمود مكي المتروك,ضاحيه علي صباح السالم وميناء عبدالله,,,,,
3845,عبدالعزيز فهد المساعيد,المرحوم عميد الصحافه عبدالعزيز المساعيد صاحب اول جريده يوميه في الكويت وعضو بمجلس الامه,,,,,
3846,عبدالعزيز فهد المساعيد,"بوسعود 31-05-2009, 11:10 AM اشكر المساهمين والم",,,,,
3847,عبدالعزيز فهد المساعيد,شاركين بالموضوع جميعا للتوضيح: الاعلاميين ضياء ومحمد ليسوا من ابناء المساعيد ولكنهم تسمو علا خوالهم المساعيد وابناء المرحوم عبدالعزيز فهد المساعيد: يوسف رحمه الله متزوج ابنه المشاري فهد متزوج ابنه العتيقي عز متزوج ابنه الصباح ناصر متزوج ابنه العجيل محمد متزوج ابنه الصباح ابنه المرحوم الاولا متزوجه ال,,,,,
3848,عبدالعزيز فهد المساعيد,"نايب السابق العم مشاري العنجري ابنه المرحوم الثانيه متزوجه نايف العتيقي ابنه المرحوم الثالثه متزوجه غير كويتي ابنه المرحوم الرابعه متزوجه الدكتور خالد الفاضل ومشكورين جميعا 09-06-2009, 02:21 AM شجره العايله مسعود المساعيد ( العدواني ) انجب ( حمود , محمد ) (حمود بن مسعود ) انجب : عبدالعزيز و خلف واما (محمد بن مسعود )انجب : فهد , عبدالعزيز ((عبدالعزيز بن حمود بن مسعود المساعيد )): وله ابن واحد هو حمود السنان نسبه الا خواله من السنان عنزه وقد انجب 1- عبدالعزيز 2- بدر",,,,,
3849,عبدالعزيز فهد المساعيد,عضوا في مجلس الامه الكويتي عن دايره الروضه لاربع دورات متتاليه انتهت بتولي رياسته المجلس الوطني الذي انشا سنه 1990م مصدر الم,,,,,
3850,عبدالعزيز فهد المساعيد,"الاستاذه فوزيه صالح الرومي 05-05-2010, 09:24 AM حياك الله اخوي سعدون وشكرا علا الم",,,,,
3851,عبدالعزيز فهد المساعيد,A+ Aعام مجلس الوزراء يوبن عميد الصحافه الكويتيه عبدالعزيز المساعيد 15/07/2001 LOC17:27 14:27 GMT مجلس الوزراء يوبن عميد الصحافه الكويتيه عبدالعزيز المساعيد الكويت,,,,,
3852,عبدالعزيز فهد المساعيد,7 (كونا) -- ابن مجلس الوزراء الكويتي اليوم عميد الصحافه الكويتيه المرحوم عبدالعزيز فهد المساعيد الذا انتقل الا رحمه الله تعالا الاسبوع الماضي عن عمر يناهز 86 عاما,,,,,
3853,عبدالعزيز فهد المساعيد,(النهايه) ب خ كونا151727 جمت يول 01 موجز الاخبار الكويت,,,,,
3854,عبدالعزيز فهد المساعيد,سمو ولي العهد الشيخ صباح خالد الحمد الصباح حفظه الله يتلقا اتصالا هاتفيا من فخامه الرييس دونالد ترامب رييس الولايات المتحده الامريكيه الصديقه اطمان خلاله فخامته علا دوله الكويت وقيادتها وشعبها الكريم بعد الهجوم الايراني السافر الذي استهدف الاراضي الكويتيه,,,,,
3855,عبدالعزيز فهد المساعيد,"وقال نايب رييس مجلس الوزراء ووزير الدوله لشوون مجلسي الوزراء والامه محمد ضيف الله شرار فا تصريح صحفي اثر الاجتماع الاسبوعي ان مجلس الوزراء ""اذ يستذكر بالتقدير المواقف والاسهامات الوطنيه المميزه للفقيد وعطاءاته الوفيره وجهوده المخلصه فا خدمه الوطن فا مختلف المجالات ليسال المولا عز وجل ان يتغمد الفقيد بواسع رحمته ورضوانه ويسكنه فسيح جناته ويلهم اهله وذويه الصبر والسلوان""",,,,,
